federation_id,global_round,client_round,timestamp,train_loss,train_accuracy,eval_loss,eval_accuracy,update_size_bytes,compression_ratio,privacy_type,noise_multiplier,clipping_norm,model_type,param_count,elapsed_seconds,ram_usage_mb,cpu_percent
Arrhythmia,81,64,2026-05-02T11:43:58,0.340123,0.886811,0.350725,0.883747,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.404,361.39,99.6
Arrhythmia,81,69,2026-05-02T11:43:58,0.339333,0.886588,0.350725,0.883747,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.426,362.28,99.6
Arrhythmia,82,82,2026-05-02T11:44:03,0.344855,0.882557,0.385659,0.87009,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.723,362.64,100.0
Arrhythmia,82,70,2026-05-02T11:44:03,0.339421,0.884236,0.385659,0.87009,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.749,362.2,100.0
Arrhythmia,82,65,2026-05-02T11:44:03,0.340134,0.884908,0.385659,0.87009,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.772,361.18,100.0
Arrhythmia,83,66,2026-05-02T11:44:08,0.340804,0.887315,0.382522,0.872602,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.736,360.69,100.0
Arrhythmia,83,83,2026-05-02T11:44:08,0.339037,0.887147,0.382522,0.872602,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.749,362.7,100.0
Arrhythmia,83,71,2026-05-02T11:44:08,0.345899,0.884404,0.382522,0.872602,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.749,361.56,100.0
Arrhythmia,84,84,2026-05-02T11:44:13,0.336681,0.887539,0.385051,0.868582,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.301,363.18,100.0
Arrhythmia,84,67,2026-05-02T11:44:13,0.343689,0.884404,0.385051,0.868582,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.389,361.27,100.0
Arrhythmia,84,72,2026-05-02T11:44:13,0.340612,0.884796,0.385051,0.868582,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.406,362.31,100.0
Arrhythmia,85,68,2026-05-02T11:44:18,0.340717,0.885412,0.369511,0.876485,513100,2.0,dpsgd,0.8,1.2,kan,128275,3.544,361.25,100.0
